nm,W/sm/nm,W/sm
573.5,1.8519776416472449,432.3058556819666
575.5,1.849424125824475,436.0004565692245
577.5,1.846099414515737,439.70000000000005
579.5,1.8447599179213479,443.3995434307756
581.5,1.846255909157339,447.0941041688462
583.5,1.8372177481749599,450.7685640827319
585.5,1.8138086750298557,454.4120158283457
587.5,1.7743813545779097,458.00937156811653
589.5,1.734569630516659,461.5542232049729
591.5,1.751878109705632,465.1107982254842
593.5,1.7820621532034526,468.6950306903575
595.5,1.786555287796772,472.2695039873058
597.5,1.781250537149325,475.82372719227874
599.5,1.7737679859896727,479.3694906042434
601.5,1.770017833385403,482.894574121133
603.5,1.7722868648845227,486.4049425435177
605.5,1.7682922191799637,489.9241703784408
607.5,1.7586149176905677,493.43942439464877
609.5,1.7477070743269587,496.9178581272498
611.5,1.7310452409237147,500.36857746579443
613.5,1.7125431216721732,503.78871843916653
615.5,1.7077819756284325,507.17534628620996
617.5,1.7082242431627157,510.56007888693955
619.5,1.702561922751844,513.97534628621
621.5,1.6882228428922637,517.3888522697911
623.5,1.669700474425985,520.773262730737
625.5,1.6638826199762025,524.1804826577313
627.5,1.6732809994868088,527.7918792873348
629.5,1.6703094603847073,531.6872033255438
631.5,1.657118090429837,535.547072649039
633.5,1.6537752992229997,539.082911963978
635.5,1.6552375898314375,542.4211824895806
637.5,1.6515034751441213,545.715131570088
639.5,1.6397656974265882,548.984495938594
641.5,1.6273201883108561,552.2369853767227
643.5,1.6223465161842223,555.486853956583
645.5,1.614039948193832,558.7266247455138
647.5,1.5967990278326525,561.938252869744
649.5,1.5883077115846418,565.1175470818293
651.5,1.5885104938770973,568.288936779746
653.5,1.561457176540541,571.410848829079
655.5,1.5063788053234848,574.413780096966
657.5,1.4879425914280147,577.3718847920762
659.5,1.5271186805184902,580.4276212178297
661.5,1.5571244687375472,583.5540913083589
663.5,1.5590226309102295,586.6717267808795
665.5,1.5522833343298799,589.7739212674416
667.5,1.543798266408917,592.8651833693792
669.5,1.534898069827523,595.9344615193472
671.5,1.5251378292259443,598.9861703714499
673.5,1.5182122270831502,602.0279296488413
675.5,1.5124828400901231,605.0467540698759
677.5,1.5061109283888399,608.0497307455303
679.5,1.4984243966626019,611.0491086862103
681.5,1.488238837008104,614.0393336858115
683.5,1.4756579029747021,616.999686359711
685.5,1.466736924056768,619.9215208424321
687.5,1.4635346321668565,622.8247672473792
689.5,1.4587121436024044,625.7249581964483
691.5,1.4516666613522733,628.624148518511
693.5,1.4437842682894848,631.5151868529388
695.5,1.4332684498038195,634.3844620901141
697.5,1.4225399999828008,637.2361702508028
699.5,1.4106685916211665,640.0779295606637
701.5,1.3995689416840424,642.896754543234
703.5,1.3999111904168788,645.6997291493865
705.5,1.4036222372617266,648.4991470336736
707.5,1.398044716937907,651.290185729255
709.5,1.3890772567968113,654.0594624237069
711.5,1.3817717815956754,656.8111700401155
713.5,1.3733580360934576,659.5529300698204
715.5,1.362251951739138,662.2717529264048
717.5,1.3482236923875472,664.974767543792
719.5,1.3379827940033775,667.6749989100346
721.5,1.3391099919512066,670.3749624146396
723.5,1.3454258057444917,673.0741095120281
725.5,1.3458367840182155,675.7643729057518
727.5,1.3376768305893387,678.425538137265
729.5,1.3279364163070317,681.056297097509
731.5,1.322277059088055,683.6894159466285
733.5,1.3165631923066834,686.3281226124337
735.5,1.3084216012932985,688.9459049364783
737.5,1.2955296568212407,691.5399536954799
739.5,1.2801677234071893,694.1094986049255
741.5,1.2747593305109814,696.6620196392055
743.5,1.2791039512007973,699.212744867742
745.5,1.2809128736864799,701.7622534698925
747.5,1.2773261602510484,704.3127086252133
749.5,1.2702226483638839,706.8614025282408
751.5,1.2635160648795014,709.4029316950946
753.5,1.2586050159893853,711.9217554841462
755.5,1.2534080825048366,714.4247288972857
757.5,1.2472274050881826,716.9241471011649
759.5,1.2420003662839971,719.4151857113906
761.5,1.238261824522238,721.8844624276734
763.5,1.229947015473886,724.3361700421141
765.5,1.2137411293882985,726.7779300578592
767.5,1.201761209092719,729.1967529722513
769.5,1.2019040590754761,731.5997673723683
771.5,1.2039768065765863,733.9999995498831
773.5,1.2008294033989606,736.3999602357794
775.5,1.1955225895379944,738.7991498147567
777.5,1.1922319579896072,741.1901854837142
779.5,1.1887094351943985,743.5594989161227
781.5,1.1842770656568162,745.912060589392
783.5,1.1806838565343014,748.2635578026839
785.5,1.1788589610364666,750.621179318907
787.5,1.1756655778053646,752.9925427698435
789.5,1.1678636822276935,755.3490662345014
791.5,1.1559174750829206,757.6617474532877
793.5,1.1458506270606095,759.935117397241
795.5,1.1430186954154624,762.1968333912018
797.5,1.1432243974299174,764.4782062093839
799.5,1.1405370323849848,766.774342921489
801.5,1.1354913975639,769.0643353793316
803.5,1.127382704879119,771.3247251886523
